ID;x..m.;LightSide;EdgeSide;Imp;distLight;angle;spetrum;Site;SpeciesGroup
20180717_43_white3;0.000152033;Left;Forest;0.193363822;5.423172196;-34.78907304;white;3;Pip
20180717_43_white3;0.003290634;Left;Forest;0.194653405;5.427537962;-34.82462624;white;3;Pip
20180717_43_white3;-0.000712904;Left;Forest;0.191173696;5.417072865;-34.68328995;white;3;Pip
20180717_43_white3;-0.000961013;Left;Forest;0.192363775;5.421279064;-34.74571162;white;3;Pip
20180717_43_white3;-0.000184874;Left;Forest;0.191588744;5.415753138;-34.68183549;white;3;Pip
20180717_43_white3;0.002997859;Left;Forest;0.195223559;5.428232394;-34.85090833;white;3;Pip
20180717_43_white3;1.395249367;Left;Forest;0.317857157;6.279287103;-30.68093062;white;3;EptNyc
20180717_43_white3;9.654982567;Left;Forest;0.799040147;16.43076327;28.4622665;white;3;Pip
20180717_43_white3;6.625247002;Left;Forest;0.433166351;12.63710658;24.27346433;white;3;Pip
20180717_43_white3;7.891963482;Left;Forest;0.563253047;13.34147199;19.15609825;white;3;Pip
20180717_43_white3;4.306326866;Left;Forest;0.588862655;8.855490863;19.75019389;white;3;Pip
20180717_43_white3;4.095419884;Left;Forest;0.537619617;8.596207929;19.51902383;white;3;Pip
20180717_43_white3;3.518344879;Left;Forest;0.37879166;8.028405324;20.05650538;white;3;Pip
20180717_43_white3;2.436915398;Left;Forest;0.234001039;6.882047179;15.97165233;white;3;Pip
20180717_43_white3;2.235283136;Left;Forest;0.232258523;6.948640498;21.08679274;white;3;Pip
20180717_43_white3;2.345026255;Left;Forest;0.269313216;7.420624831;27.57203522;white;3;Pip
20180717_43_white3;-7.669451237;Right;Forest;0.471822519;4.875759066;-0.231244494;white;3;Pip
20180717_43_white3;-5.71643877;Right;Forest;0.288176348;3.145903167;-7.279830667;white;3;Pip
20180717_43_white3;-5.901870251;Right;Forest;0.334699744;2.841557892;2.470143924;white;3;Pip
20180717_43_white3;-6.566332817;Right;Forest;0.604762804;2.863974569;26.0713877;white;3;Pip
20180717_43_white3;-8.65877533;Right;Forest;0.695893447;5.334177442;-5.311018431;white;3;Pip
20180717_43_white3;-8.360200882;Right;Forest;0.717835657;5.021779136;-5.103076061;white;3;Pip
20180717_43_white3;-6.132834911;Right;Forest;0.391854995;3.251781731;-19.51083603;white;3;Pip
20180717_43_white3;-3.810577393;Left;Forest;0.199879329;3.278156107;-42.3419767;white;3;Pip
20180717_43_white3;-6.319895744;Right;Forest;0.685088881;2.476532642;15.28844957;white;3;Pip
20180717_43_white3;-3.625901222;Left;Forest;0.558541586;1.558628825;-3.200190941;white;3;Pip
20180717_43_white3;-3.939141273;Left;Forest;0.53749957;1.241919627;-16.61954524;white;3;Pip
20180717_43_white3;-4.446000099;Right;Forest;0.464514086;1.011085329;-60.11374757;white;3;Pip
20180717_43_white3;0.001234298;Left;Forest;0.192260246;5.41798351;-34.70968593;white;3;Pip
20180717_43_white3;0.000151315;Left;Forest;0.193259233;5.423180063;-34.78917938;white;3;Pip
20180717_43_white3;0.00188345;Left;Forest;0.191793695;5.421708974;-34.70956232;white;3;Pip
20180717_43_white3;6.75821352;Left;Forest;0.859597708;11.88793671;-7.286795661;white;3;Pip
20180717_43_white3;-9.132533073;Right;Forest;0.721357391;7.217460651;-0.480456484;white;3;Pip
20180717_43_white3;-8.62161541;Right;Forest;0.659088537;6.832130748;-0.332697696;white;3;Pip
20180717_43_white3;-7.838159084;Right;Forest;0.501489056;6.271034569;-0.398099853;white;3;Pip
20180717_43_white3;-6.421663761;Right;Forest;0.274663205;5.22249513;4.301998429;white;3;Pip
20180717_43_white3;4.927783489;Left;Forest;0.479185644;11.15110152;-9.404064976;white;3;Pip
20180717_43_white3;2.613429785;Left;Forest;0.190247632;7.061711692;-11.22429712;white;3;Pip
20180717_43_white3;-6.635570049;Right;Forest;0.881917283;3.657810366;33.47405923;white;3;Pip
20180717_43_white3;4.595962048;Left;Forest;0.270195573;10.70392805;19.30271597;white;3;Pip
20180717_43_white3;4.622409344;Left;Forest;0.324550036;10.68522504;21.64190003;white;3;Pip
20180717_43_white3;-2.462941408;Left;Forest;0.286898983;1.590511651;-2.137444231;white;3;Pip
20180717_43_white3;3.020993948;Left;Forest;0.135654754;7.951117877;7.953261285;white;3;Pip
20180717_43_white3;1.480710387;Left;Forest;0.094081674;7.062659902;13.84180044;white;3;Pip
20180717_43_white3;2.941457033;Left;Forest;0.465556176;7.27403054;16.72733817;white;3;Pip
20180717_43_white3;2.387582302;Left;Forest;0.342682072;6.702452675;17.46086687;white;3;Pip
20180717_43_white3;1.998063326;Left;Forest;0.249184297;6.319388247;15.28066188;white;3;Pip
20180717_43_white3;1.912637711;Left;Forest;0.227763408;6.409860904;18.39363133;white;3;Pip
20180717_43_white3;1.824124694;Left;Forest;0.180979423;6.402330741;16.24647154;white;3;Pip
20180717_43_white3;-1.026483178;Left;Forest;0.041959587;5.454078408;-28.30728251;white;3;Pip
20180717_43_white3;5.562404156;Left;Forest;0.487934122;11.13714496;-6.882796485;white;3;Pip
20180717_43_white3;4.121260643;Left;Forest;0.422477967;10.79685066;11.91484643;white;3;Pip
20180717_43_white3;-2.347495317;Left;Forest;0.079330384;3.87498285;-26.54555484;white;3;Pip
20180717_43_white3;-3.610994816;Left;Forest;0.185072619;2.711531304;-36.91377915;white;3;Pip
20180717_43_white3;3.205732822;Left;Forest;0.422583755;7.41658188;-13.43556419;white;3;Pip
20180717_43_white3;3.684176445;Left;Forest;0.366431211;7.969818923;-12.73276262;white;3;Pip
20180717_43_white3;3.310776711;Left;Forest;0.264096729;7.887368889;-15.48766574;white;3;Pip
20180717_43_white3;2.878330231;Left;Forest;0.213438741;7.649551347;-17.81990697;white;3;Pip
20180717_43_white3;1.957952023;Left;Forest;0.163576092;7.014022385;-22.70606993;white;3;Pip
20180717_43_white3;1.305728078;Left;Forest;0.162884763;6.46758202;-25.96011348;white;3;Pip
20180717_43_white3;0.600359917;Left;Forest;0.185365008;5.846262882;-30.50378872;white;3;Pip
20180717_43_white3;0.001871374;Left;Forest;0.193908571;5.425277748;-34.79655109;white;3;Pip
20180717_43_white3;10.09157467;Left;Forest;0.940789034;16.51225146;24.99219554;white;3;Pip
20180717_43_white3;8.222193718;Left;Forest;0.664857622;14.76030235;24.42372758;white;3;Pip
20180717_43_white3;5.286658287;Left;Forest;0.30442836;11.47295872;24.04068573;white;3;Pip
20180717_43_white3;4.185310364;Left;Forest;0.234245463;9.794917823;25.48590956;white;3;Pip
20180717_43_white3;-4.687508106;Right;Forest;0.150733179;3.922595854;-10.17467655;white;3;Pip
20180717_43_white3;-0.904236376;Left;Forest;0.065533914;5.850791699;-8.710330963;white;3;Pip
20180717_43_white3;0.763951838;Left;Forest;0.096448947;5.481873296;-7.677489116;white;3;Pip
20180717_43_white3;-0.818472862;Left;Forest;0.245378054;5.793895209;48.46478561;white;3;Pip
20180717_43_white3;2.016658545;Left;Forest;0.103576505;7.809390716;-4.479030252;white;3;Pip
20180717_43_white3;0.001924715;Left;Forest;0.191726124;5.421687166;-34.70669532;white;3;Pip
20180710_104_red67;9.394526482;Left;Open;0.134400387;15.67943787;4.713117684;red;67;Pip
20180710_104_red67;7.260286808;Left;Open;0.076203335;14.09851056;6.217447484;red;67;Pip
20180717_43_white3;0.002140735;Left;Forest;0.191105143;5.418008794;-34.65241599;white;3;Pip
20180717_43_white3;-0.002392345;Left;Forest;0.193285282;5.422593628;-34.80447782;white;3;Pip
20180717_43_white3;0.000202256;Left;Forest;0.193818722;5.427249347;-34.83089304;white;3;Pip
20180717_43_white3;0.001285754;Left;Forest;0.192854638;5.422008272;-34.75089004;white;3;Pip
20180717_43_white3;0.156604961;Left;Forest;0.310527905;5.199205496;-34.32284179;white;3;Pip
20180717_43_white3;-9.134583473;Right;Forest;0.686396082;7.578218249;8.349261398;white;3;Pip
20180717_43_white3;-7.60235548;Right;Forest;0.65061096;6.091280087;-2.771415621;white;3;Pip
20180717_43_white3;0.176498652;Left;Forest;0.261934906;8.767458773;30.74073629;white;3;Pip
20180717_43_white3;8.882089615;Left;Forest;0.780843265;14.78490901;20.71762197;white;3;Pip
20180717_43_white3;6.960570335;Left;Forest;0.451197157;12.31391186;18.90439965;white;3;Pip
20180717_43_white3;-3.215435266;Left;Forest;0.298743604;3.300377933;67.31097756;white;3;Pip
20180717_43_white3;-5.239241123;Right;Forest;0.30253756;3.658168495;52.51009193;white;3;Pip
20180717_43_white3;-3.641763926;Left;Forest;0.104395644;3.569162812;4.015238112;white;3;Pip
20180717_43_white3;0.001633215;Left;Forest;0.19289313;5.425929445;-34.77209363;white;3;Pip
20180717_43_white3;-6.554069519;Right;Forest;0.369011581;5.324751607;-18.516704;white;3;Pip
20180717_43_white3;-0.145002171;Left;Forest;0.05662833;5.975042984;-13.60735121;white;3;Pip
20180717_43_white3;2.533631563;Left;Forest;0.106176333;7.85698102;-4.661264785;white;3;Pip
20180717_43_white3;3.953380823;Left;Forest;0.188446826;9.078456951;-1.544553992;white;3;Pip
20180717_43_white3;5.433755398;Left;Forest;0.374410387;10.84768226;-1.222556393;white;3;Pip
20180717_43_white3;5.615834236;Left;Forest;0.427916468;11.18247481;-1.601365031;white;3;Pip
20180717_43_white3;-0.000682457;Left;Forest;0.193470538;5.424189572;-34.80671388;white;3;Pip
20180717_43_white3;0.989474654;Left;Forest;0.235687148;5.075467314;-6.627948511;white;3;Pip
20180717_43_white3;2.119493246;Left;Forest;0.29621592;6.746597008;23.79726266;white;3;Pip
20180717_43_white3;2.032289982;Left;Forest;0.264479675;6.645513816;22.54768586;white;3;Pip
20180717_43_white3;1.951022029;Left;Forest;0.224869798;6.533604348;20.10425478;white;3;Pip
20180717_43_white3;1.98759079;Left;Forest;0.194671931;6.549182603;16.80523883;white;3;Pip
20180717_43_white3;2.180648804;Left;Forest;0.170190673;6.738199279;12.82175258;white;3;Pip
20180717_43_white3;2.650456905;Left;Forest;0.172826759;7.216556912;11.0793805;white;3;Pip
20180717_43_white3;3.047489405;Left;Forest;0.163379378;7.686358519;7.771225842;white;3;Pip
20180717_43_white3;7.050777912;Left;Open;0.863603102;13.69541044;4.267699543;white;3;Pip
20180717_43_white3;0.001284786;Left;Forest;0.192981544;5.422054005;-34.75156973;white;3;Pip
20180717_43_white3;-3.928146362;Left;Forest;0.178664607;4.225593089;-30.91102768;white;3;Pip
20180717_43_white3;-10.20499229;Right;Forest;0.857678061;6.857815922;18.17628354;white;3;Pip
20180717_43_white3;-3.798003674;Left;Forest;0.136729352;3.197313024;13.36630187;white;3;Pip
20180717_43_white3;0.002461532;Left;Forest;0.194791878;5.429030693;-34.84702637;white;3;Pip
20180717_43_white3;4.738611221;Left;Forest;0.487370326;11.79207703;11.33423902;white;3;Pip
20180717_43_white3;3.875537634;Left;Forest;0.209011699;8.652209077;-3.863892382;white;3;Pip
20180717_43_white3;5.39248991;Left;Forest;0.316250537;11.24772429;19.66788014;white;3;Pip
20180717_43_white3;3.68313241;Left;Forest;0.197575156;9.700611129;24.31897459;white;3;Pip
20180717_43_white3;3.921372414;Left;Forest;0.211978787;10.11584206;25.90292141;white;3;Pip
20180717_43_white3;8.430830002;Left;Forest;0.666989053;14.83656467;24.94049708;white;3;Pip
20180717_43_white3;0.002759349;Left;Forest;0.191675488;5.42070924;-34.68957172;white;3;Pip
20180717_43_white3;1.479920506;Left;Forest;0.081071397;7.313989629;-9.158391969;white;3;Pip
20180717_43_white3;2.400564194;Left;Forest;0.117330979;8.159486349;-6.578114659;white;3;Pip
20180717_43_white3;4.826315403;Left;Forest;0.252186584;9.587318883;1.628936038;white;3;Pip
20180717_43_white3;-9.005754471;Right;Forest;0.744765615;8.835633681;54.73457547;white;3;Pip
20180717_43_white3;-7.750303745;Right;Forest;0.511869582;8.22649058;59.04468727;white;3;Pip
20180717_43_white3;1.30457747;Left;Forest;0.142241453;8.562555183;35.25745484;white;3;Pip
20180717_43_white3;5.491575718;Left;Forest;0.333323352;11.73482333;28.61775076;white;3;Pip
20180717_43_white3;5.899547577;Left;Forest;0.414408447;10.45306398;10.53397179;white;3;Pip
20180717_43_white3;5.848875046;Left;Forest;0.421275991;10.50111146;14.92481097;white;3;Pip
20180717_43_white3;0.677696824;Left;Forest;0.092732448;5.467725972;-11.17048735;white;3;Pip
20180717_43_white3;5.229488373;Left;Forest;0.333417468;11.87870642;26.23915423;white;3;Pip
20180717_43_white3;-7.318710804;Right;Forest;0.930193398;3.879795848;18.89197149;white;3;Pip
20180717_43_white3;-6.718184471;Right;Forest;0.703964555;2.975374502;21.75293063;white;3;Pip
20180717_43_white3;-6.274776459;Right;Forest;0.596281405;2.497465533;24.34920021;white;3;Pip
20180717_43_white3;-2.710570335;Left;Forest;0.210725987;2.327168768;34.03103869;white;3;Pip
20180717_43_white3;5.096846581;Left;Forest;0.310984766;11.06645806;16.28838153;white;3;Pip
20180717_43_white3;5.950350285;Left;Forest;0.73789688;14.79907857;35.49519624;white;3;Pip
20180717_43_white3;3.231186867;Left;Forest;0.176142497;9.344125181;26.48920398;white;3;Pip
20180717_43_white3;2.732638836;Left;Forest;0.156308577;8.733153334;28.11342602;white;3;Pip
20180717_43_white3;4.921575546;Left;Forest;0.307625089;10.4245994;2.406825675;white;3;Pip
20180717_43_white3;-9.224250793;Right;Forest;0.674552377;7.982697332;45.87851521;white;3;Pip
20180717_43_white3;-7.397861004;Right;Forest;0.39742329;7.010435766;51.11569782;white;3;Pip
20180717_43_white3;-5.497680187;Right;Forest;0.212613995;6.506042472;52.89806246;white;3;Pip
20180717_43_white3;5.998089314;Left;Forest;0.501540301;13.42337782;27.37091439;white;3;Pip
20180717_43_white3;4.091231823;Left;Forest;0.32083383;10.75687406;17.74393226;white;3;Pip
20180717_43_white3;5.525632381;Left;Forest;0.338292051;10.88993334;9.663776138;white;3;Pip
20180717_43_white3;2.647724628;Left;Forest;0.207334724;9.437395889;22.75055871;white;3;Pip
20180717_43_white3;-6.753690243;Right;Open;0.841388757;9.331234033;1.486738854;white;3;Pip
20180717_43_white3;-2.368873358;Left;Forest;0.284390249;6.013124096;65.38524048;white;3;Pip
20180717_43_white3;3.216398716;Left;Forest;0.344259914;8.783254636;33.35200233;white;3;Pip
20180717_43_white3;2.556382895;Left;Forest;0.320604307;7.291867615;24.75072161;white;3;Pip
20180717_43_white3;2.731565475;Left;Forest;0.248548922;7.982479844;27.80068938;white;3;Pip
20180717_43_white3;4.537886143;Left;Forest;0.700198578;9.942479946;30.27494799;white;3;Pip
20180717_43_white3;4.133961201;Left;Forest;0.477990696;9.327336154;29.19209084;white;3;Pip
20180717_43_white3;0.000439095;Left;Forest;0.194996518;5.426618923;-34.85569962;white;3;Pip
20180717_43_white3;4.661673546;Left;Forest;0.298894306;10.13605777;26.02919206;white;3;Pip
20180717_43_white3;2.555547953;Left;Forest;0.174279395;7.055740526;9.989282693;white;3;Pip
20180717_43_white3;1.862361431;Left;Forest;0.095512069;6.889466728;5.794080247;white;3;Pip
20180717_43_white3;0.357707083;Left;Forest;0.065909279;5.908764666;4.820026284;white;3;Pip
20180717_43_white3;8.171456337;Left;Forest;0.827133524;15.03867153;20.3082363;white;3;Pip
20180717_43_white3;7.824994087;Left;Forest;0.910874105;15.13850087;19.67776275;white;3;Pip
20180717_43_white3;8.342451096;Left;Forest;0.634261521;13.82653107;20.45764811;white;3;Pip
20180717_43_white3;4.664759636;Left;Forest;0.498434045;9.486593427;23.93775574;white;3;Pip
20180717_43_white3;5.302413464;Left;Forest;0.387387187;10.2818694;22.36807865;white;3;Pip
20180717_43_white3;-9.249913216;Right;Forest;0.671204256;8.300660989;18.44342557;white;3;Pip
20180717_43_white3;-3.278531075;Left;Forest;0.106125161;5.079841125;-16.20581824;white;3;Pip
20180717_43_white3;-0.846176744;Left;Forest;0.090533279;6.110483243;9.747886784;white;3;Pip
20180717_43_white3;-0.684049189;Left;Forest;0.080446212;6.075192608;1.274185094;white;3;Pip
20180717_43_white3;-0.583720207;Left;Forest;0.074860401;6.134724793;-4.658253444;white;3;Pip
20180717_43_white3;-6.602159023;Right;Forest;0.322692288;5.910492483;49.72568531;white;3;Pip
20180717_43_white3;-1.09196651;Left;Forest;0.099390007;6.307022879;28.89928704;white;3;Pip
20180717_43_white3;6.111567974;Left;Forest;0.386489522;12.15378521;20.05485389;white;3;Pip
20180717_43_white3;5.554939747;Left;Forest;0.323779733;11.80371834;25.11741913;white;3;Pip
20180710_104_red67;-0.397544682;Left;Forest;0.017172858;5.270177689;-37.75688657;red;67;Pip
20180717_43_white3;-0.001307884;Left;Forest;0.193544586;5.420813721;-34.7597724;white;3;Pip
20180717_43_white3;-9.337371826;Right;Forest;0.830511141;6.340469149;-9.947564192;white;3;Pip
20180717_43_white3;-8.771020889;Right;Forest;0.734654026;5.882214686;-10.37837906;white;3;Pip
20180717_43_white3;-8.044460297;Right;Forest;0.569671371;5.349784326;-11.14377778;white;3;Pip
20180717_43_white3;-7.695833683;Right;Forest;0.501313925;5.130265124;-10.45727242;white;3;Pip
20180717_43_white3;-5.789420128;Right;Forest;0.24035853;4.423232998;-12.83041615;white;3;Pip
20180717_43_white3;-2.39892745;Left;Forest;0.074265867;5.009302777;-8.301203367;white;3;Pip
20180717_43_white3;-5.752092361;Right;Forest;0.37040264;3.14187645;-28.7668052;white;3;Pip
20180717_43_white3;-5.496245384;Right;Forest;0.280402876;5.553440245;-1.737624431;white;3;Pip
20180717_43_white3;2.722185135;Left;Forest;0.369279819;7.639378872;-16.83077538;white;3;Pip
20180717_43_white3;-7.633772373;Right;Forest;0.58868836;7.508279089;13.26451788;white;3;Pip
20180717_43_white3;-5.73161602;Right;Open;0.997272958;11.19165849;13.94129428;white;3;Pip
20180717_43_white3;3.481329679;Left;Forest;0.226965909;8.685493173;24.1034218;white;3;Pip
20180717_43_white3;6.281107903;Left;Forest;0.405072511;12.9457293;29.07902861;white;3;Pip
20180717_43_white3;-0.576823235;Left;Forest;0.097832392;6.402346681;33.40652181;white;3;Pip
20180717_43_white3;-0.00043536;Left;Forest;0.192356462;5.419948888;-34.74407295;white;3;Pip
20180717_43_white3;-5.113209248;Right;Forest;0.260649228;2.654578663;3.060469978;white;3;Pip
20180717_43_white3;-6.262981415;Right;Forest;0.374121614;5.092623121;54.03233201;white;3;Pip
20180717_43_white3;-9.081968307;Right;Forest;0.9228676;8.917089246;7.998839766;white;3;Pip
20180717_43_white3;-0.845625937;Left;Forest;0.15749859;6.940704627;-0.003257689;white;3;Pip
20180717_43_white3;0.718987465;Left;Open;0.39317652;10.1148889;18.08190871;white;3;Pip
20180717_43_white3;-8.195683479;Right;Forest;0.563809911;5.230166578;-4.906689814;white;3;Pip
20180717_43_white3;-10.00857449;Right;Forest;0.842301938;6.767906779;4.48157847;white;3;Pip
20180717_43_white3;-5.167829514;Right;Forest;0.186267103;3.970695135;2.443204;white;3;Pip
20180717_43_white3;-0.001185297;Left;Forest;0.194897048;5.428599914;-34.88736492;white;3;Pip
20180717_43_white3;3.196214676;Left;Open;0.738128163;13.5136501;27.52286402;white;3;Pip
20180717_43_white3;2.060805321;Left;Forest;0.220337872;8.998147788;6.771775289;white;3;Pip
20180717_43_white3;1.953040719;Left;Forest;0.286148491;9.472625432;15.97029141;white;3;Pip
20180717_43_white3;0.00103021;Left;Forest;0.196000445;5.430420141;-34.90669658;white;3;Pip
20180717_43_white3;-3.699965477;Left;Forest;0.385928322;10.56441767;73.81505746;white;3;Pip
20180717_43_white3;-2.030191898;Left;Forest;0.269649502;10.52541649;67.81700391;white;3;Pip
20180717_43_white3;0.84899497;Left;Forest;0.373468308;11.95712896;60.22127537;white;3;Pip
20180717_43_white3;-9.178788185;Right;Forest;0.740024888;10.01245591;56.33377955;white;3;Pip
20180717_43_white3;-4.357884884;Right;Forest;0.16482348;3.696147562;27.82081553;white;3;Pip
20180717_43_white3;5.106529713;Left;Open;0.898833159;13.38843387;-4.48943277;white;3;Pip
20180717_43_white3;4.088561535;Left;Forest;0.43359311;11.06320021;-5.982108217;white;3;Pip
20180717_43_white3;4.821079254;Left;Forest;0.546960536;11.79684024;-3.635207041;white;3;Pip
20180717_43_white3;4.645308018;Left;Forest;0.43094545;11.15883037;-3.347699141;white;3;Pip
20180717_43_white3;4.420057774;Left;Forest;0.348367877;10.59287692;-2.574018316;white;3;Pip
20180717_43_white3;4.102195263;Left;Forest;0.319465432;10.24534515;-3.01515367;white;3;Pip
20180717_43_white3;4.804455757;Left;Forest;0.373910305;10.82950991;2.08216305;white;3;Pip
20180717_43_white3;5.315041065;Left;Forest;0.414933471;11.26281218;1.624068264;white;3;Pip
20180717_43_white3;5.996128559;Left;Open;0.815313458;13.07922325;-4.364148904;white;3;Pip
20180717_43_white3;3.913331509;Left;Open;0.715465352;12.80995882;9.644445174;white;3;Pip
20180717_43_white3;7.099954128;Left;Forest;0.714628627;13.98798193;16.74072508;white;3;Pip
20180717_43_white3;6.910940647;Left;Open;0.856006694;14.24720922;12.67473331;white;3;Pip
20180717_43_white3;4.710184097;Left;Forest;0.617236999;11.60911104;0.584284654;white;3;Pip
20180717_43_white3;6.559067726;Left;Forest;0.695709783;12.86227548;2.726170814;white;3;Pip
20180717_43_white3;-11.97089672;Right;Forest;0.854702926;12.1393499;42.16719174;white;3;EptNyc
20180717_43_white3;-11.06562996;Right;Forest;0.751821029;11.81593124;42.1250295;white;3;EptNyc
20180717_43_white3;-7.9920187;Right;Forest;0.540294051;9.021316533;36.09141753;white;3;EptNyc
20180717_43_white3;-8.118688583;Right;Open;0.990142375;13.00652581;41.73070393;white;3;EptNyc
20180717_43_white3;0.001321182;Left;Forest;0.195214793;5.429719808;-34.88039876;white;3;Pip
20180717_43_white3;5.873970032;Left;Forest;0.614697068;12.08402471;0.536323318;white;3;Pip
20180717_43_white3;-7.960116386;Right;Forest;0.495299905;5.079672656;4.825909249;white;3;Pip
20180717_43_white3;-4.064051628;Right;Forest;0.131669913;3.623151521;-13.59357565;white;3;Pip
20180717_43_white3;-4.044457436;Right;Forest;0.13743312;3.51967098;13.73229254;white;3;Pip
20180717_43_white3;-5.764570236;Right;Forest;0.207270406;5.170491166;23.63281625;white;3;Pip
20180710_104_red67;-0.397753626;Left;Forest;0.015689861;5.260981637;-37.59069767;red;67;Pip
20180717_43_white3;1.372963905;Left;Forest;0.212762545;8.471944063;16.23183196;white;3;Pip
20180717_43_white3;-1.012594461;Left;Forest;0.434422237;13.07288361;59.84750724;white;3;Pip
20180717_43_white3;-7.047540188;Right;Forest;0.392063999;5.904318085;18.70007035;white;3;Pip
20180717_43_white3;-6.751750469;Right;Forest;0.366480086;6.358449594;21.43357548;white;3;Pip
20180717_43_white3;-6.897321224;Right;Open;0.74800387;9.610481258;23.27702665;white;3;Pip
20180717_43_white3;-6.948898315;Right;Open;0.718703006;9.20487177;21.23366384;white;3;Pip
20180717_43_white3;-6.551232815;Right;Forest;0.554809942;8.203113168;16.60472785;white;3;Pip
20180717_43_white3;-0.382037044;Left;Open;0.469774446;9.999239161;-7.348052269;white;3;Pip
20180717_43_white3;-0.839812219;Left;Forest;0.18821838;10.07931983;54.92037677;white;3;Pip
20180717_43_white3;-7.313886642;Right;Forest;0.465614375;5.978521297;-12.27797027;white;3;Pip
20180717_43_white3;5.974312782;Left;Open;0.906174017;13.55182042;-3.868197964;white;3;Pip
20180717_43_white3;4.986764908;Left;Forest;0.573395343;11.95802332;-4.658674849;white;3;Pip
20180717_43_white3;4.503695011;Left;Forest;0.419509846;11.0324169;-4.915364747;white;3;Pip
20180717_43_white3;4.447744846;Left;Forest;0.376930249;10.7928436;-4.06787181;white;3;Pip
20180717_43_white3;3.964386463;Left;Forest;0.257646408;9.871315428;-4.916736573;white;3;Pip
20180717_43_white3;-6.928551197;Right;Open;0.67721039;9.560725462;25.12934114;white;3;Pip
20180717_43_white3;5.255973816;Left;Open;0.67888129;12.74372222;1.763651393;white;3;Pip
20180717_43_white3;4.557843208;Left;Forest;0.462588836;11.49259779;2.697348105;white;3;Pip
20180717_43_white3;3.303355694;Left;Forest;0.236461292;9.631748398;0.985409661;white;3;Pip
20180717_43_white3;2.783747673;Left;Forest;0.187284923;9.006277762;-0.772179824;white;3;Pip
20180717_43_white3;2.198435545;Left;Forest;0.112973198;7.889643888;3.523798357;white;3;Pip
20180717_43_white3;5.951429367;Left;Forest;0.599746535;12.94246563;13.74811235;white;3;Pip
20180717_43_white3;-4.949850559;Right;Forest;0.236651502;5.397409057;-5.542097538;white;3;Pip
20180717_43_white3;0.280352265;Left;Forest;0.202523023;8.186302786;15.39564833;white;3;Pip
20180717_43_white3;-4.610187531;Right;Forest;0.261903325;2.85272338;-38.08171235;white;3;Pip
20180717_43_white3;-4.162948608;Right;Forest;0.200095751;3.935483904;-43.16438658;white;3;Pip
20180717_43_white3;-0.111826673;Left;Forest;0.186843958;7.717858513;-4.359031415;white;3;Pip
20180717_43_white3;-7.199624062;Right;Forest;0.358196918;4.864048963;26.71883543;white;3;Pip
20180717_43_white3;-6.466671944;Right;Forest;0.279924007;4.430455011;25.36338346;white;3;Pip
20180710_104_red67;4.94928503;Left;Open;0.140497586;14.00927948;-5.43975505;red;67;Pip
20180710_104_red67;8.22784996;Left;Open;0.309535042;17.76587231;0.961181633;red;67;Pip
20180710_104_red67;6.578023911;Left;Forest;0.109780566;13.25232253;-3.115928425;red;67;Pip
20180717_43_white3;-2.20907712;Left;Open;0.670315817;10.71622947;-0.924318008;white;3;Pip
20180717_43_white3;-2.497368336;Left;Open;0.572441798;10.01028859;0.073246467;white;3;Pip
20180717_43_white3;-2.804052114;Left;Forest;0.167076847;6.419878614;-9.121334988;white;3;Pip
20180717_43_white3;-6.970061302;Right;Forest;0.346614954;8.080994304;56.53908948;white;3;Pip
20180717_43_white3;-6.576712132;Right;Forest;0.34494718;7.728040442;43.28305766;white;3;Pip
20180717_43_white3;-7.128270149;Right;Forest;0.398529036;6.913016342;46.94763618;white;3;Pip
20180717_43_white3;-7.319813251;Right;Forest;0.459802578;6.378230269;52.41618033;white;3;Pip
20180717_43_white3;4.772388458;Left;Open;0.76159555;12.94911613;2.49403139;white;3;Pip
20180717_43_white3;4.985165596;Left;Open;0.738958834;13.27228942;10.93277804;white;3;Pip
20180717_43_white3;-8.231728554;Right;Forest;0.690133283;7.629623372;12.59890601;white;3;Pip
20180717_43_white3;5.968147278;Left;Forest;0.94783788;10.69096717;21.07746951;white;3;Pip
20180717_43_white3;-2.484804869;Left;Forest;0.32971707;8.012733043;8.256597794;white;3;Pip
20180717_43_white3;-1.981864333;Left;Open;0.674689266;11.31730727;24.28008801;white;3;Pip
20180717_43_white3;0.306945145;Left;Forest;0.232291226;8.489970418;12.2252386;white;3;Pip
20180717_43_white3;-3.956337214;Left;Forest;0.316768234;10.5566586;57.60031848;white;3;Pip
20180717_43_white3;-0.000228223;Left;Forest;0.192253258;5.415595911;-34.67975578;white;3;Pip
20180717_43_white3;-10.22186565;Right;Forest;0.720468975;9.280228842;42.8329077;white;3;Pip
20180717_43_white3;-10.94107056;Right;Forest;0.98080431;13.04159806;57.06317036;white;3;Pip
20180717_43_white3;2.168205976;Left;Forest;0.390133334;8.886023394;45.39540995;white;3;Pip
20180717_43_white3;4.268437386;Left;Forest;0.259375744;10.38305683;16.20301236;white;3;Pip
20180717_43_white3;0.853801548;Left;Forest;0.29449776;9.283890871;8.326439714;white;3;Pip
20180717_43_white3;0.068754986;Left;Open;0.344117582;9.419457253;9.510250119;white;3;Pip
20180717_43_white3;-0.393398464;Left;Open;0.32586818;9.031077596;7.899296277;white;3;Pip
20180717_43_white3;-1.015572429;Left;Forest;0.277841999;8.385620219;8.354823776;white;3;Pip
20180717_43_white3;5.383585453;Left;Forest;0.313674142;10.27238707;7.846416464;white;3;Pip
